time,vC2_true,iL_true,vC2_EKF,iL_EKF,vC2_UKF,iL_UKF,vC1_meas
28.16,-0.4438,-0.001506,0.6664925656579519,-0.0020693284961579993,-0.4482200574281735,-0.0015299137833100528,2.511
28.17,-0.4228,-0.001394,0.686944084704391,-0.0019584805994851285,-0.42776629265130073,-0.0014190412898311279,2.485
28.18,-0.4094,-0.001199,0.7135577118681635,-0.0018459022402193231,-0.4011473811534991,-0.001306431154704862,2.465
28.19,-0.3754,-0.001266,0.7468904250330556,-0.0017313492323701124,-0.36780785226988966,-0.00119184530893799,2.453
28.2,-0.3652,-0.001218,0.7792864462276162,-0.001641409059031292,-0.33540489428007086,-0.0011018833462845554,2.443
28.21,-0.3321,-0.001152,0.8160670986907266,-0.001554970320618129,-0.2986196569199005,-0.0010154342702340287,2.443
28.22,-0.3079,-0.001075,0.8432354337788778,-0.0015179905801107993,-0.2714492874094015,-0.00097846678271796,2.439
28.23,-0.2753,-0.00105,0.8660941684215717,-0.0015039541879118428,-0.24859380128010927,-0.0009644632115283482,2.441
28.24,-0.2328,-0.0009595,0.8909806595098757,-0.001488216652720238,-0.22371445503153903,-0.0009487637094988271,2.451
28.25,-0.1989,-0.0009278,0.9239938434762156,-0.001451985852918339,-0.1907088439831889,-0.0009125579930133647,2.471
28.26,-0.1575,-0.0009165,0.9595246687759339,-0.0014185445736539133,-0.15518276074698809,-0.000879126363777895,2.494
28.27,-0.127,-0.0008983,1.0085059950775903,-0.0013527457659920918,-0.1062029399112675,-0.0008133133546222114,2.532
28.28,-0.07936,-0.0008368,1.0578313974524833,-0.0013050436782574522,-0.05687407042020727,-0.0007655853585285447,2.57
28.29,-0.04479,-0.0008572,1.1071886642521083,-0.001273943384392433,-0.00751163848494432,-0.0007344603699463,2.614
28.3,-0.007252,-0.0009219,1.1256774881592746,-0.0013574183738888756,0.010980612111367773,-0.000817950786042086,2.638
28.31,0.03031,-0.0008524,1.1677074449944846,-0.0013553991002250134,0.05300593680110519,-0.0008159462925572087,2.699
28.32,0.08193,-0.0008414,1.187068027723589,-0.0014361492147405492,0.07236343713847516,-0.0008967240646006255,2.734
28.33,0.1209,-0.0009159,1.237684643321756,-0.001407675486417193,0.12297438372611931,-0.0008682497366153258,2.808
28.34,0.1648,-0.0008359,1.2921723253022934,-0.0013822678622607883,0.17746422098839582,-0.0008428132560958734,2.875
28.35,0.1976,-0.0008738,1.324753790592167,-0.001444027795853865,0.21005152948002698,-0.0009045588993605035,2.927
28.36,0.2371,-0.0009155,1.3724337093537378,-0.0014552628567214545,0.25773369810736946,-0.0009157786619648303,3.005
28.37,0.2727,-0.0009948,1.3858768637034988,-0.0015871731417797345,0.2711793165726222,-0.0010477071760855217,3.051
28.38,0.3063,-0.001018,1.411575407506148,-0.0016636867951803154,0.29687260787647535,-0.0011242454346509635,3.124
28.39,0.3444,-0.001136,1.4490026454006755,-0.001697866566060062,0.33429581863386076,-0.0011584276839188483,3.202
28.4,0.3724,-0.001242,1.49767410125223,-0.0017003661439056214,0.38296858987484167,-0.0011609002705297241,3.286
28.41,0.3994,-0.001218,1.5178103621325634,-0.0018075147756840145,0.4031106358523955,-0.001268038701866548,3.344
28.42,0.4203,-0.001288,1.5379180259141407,-0.0019050782634840073,0.42321896043115836,-0.001365607534924521,3.416
28.43,0.4509,-0.001489,1.5509614124750404,-0.0020176004765409972,0.4362607585611336,-0.0014781448142084544,3.482
28.44,0.4661,-0.001527,1.5813892569056396,-0.0020622148304415004,0.4666860762031964,-0.0015227547755640553,3.565
28.45,0.4817,-0.001597,1.614991782296386,-0.0020991215065897717,0.5002912831365418,-0.0015596364803613027,3.643
28.46,0.4996,-0.001614,1.6288403374436586,-0.002204564433875487,0.5141452674256746,-0.001665067365003799,3.704
28.47,0.5163,-0.001741,1.636149944561503,-0.002321178916412994,0.521456353224898,-0.001781687907399382,3.768
28.48,0.5216,-0.00185,1.6265472617563665,-0.0024797171932815208,0.5118514016976837,-0.0019402551616498416,3.819
28.49,0.5147,-0.002021,1.6154743034305934,-0.002620335126745499,0.5007715312236359,-0.002080907721251117,3.873
28.5,0.5133,-0.002087,1.6217380210983323,-0.0026845859704351356,0.5070288937189371,-0.0021451638055219966,3.938
28.51,0.5155,-0.002193,1.6122626175001984,-0.0027950402020849524,0.49755331641155254,-0.0022556139282920275,3.979
28.52,0.5027,-0.00231,1.599653949689599,-0.002900401354208954,0.484944881834252,-0.0023609694185697753,4.021
28.53,0.493,-0.002408,1.5999250614110383,-0.0029488013857988473,0.4852174976301658,-0.002409345242414412,4.071
28.54,0.467,-0.002375,1.577667506809668,-0.0030663770160657814,0.4629650756229936,-0.002526908410763892,4.093
28.55,0.4592,-0.002573,1.5473657697122276,-0.003190770292546493,0.4326645607777371,-0.002651307968617845,4.114
28.56,0.4414,-0.002604,1.5410474404344987,-0.0032153033601188905,0.42634547254247934,-0.0026758264486264663,4.153
28.57,0.4114,-0.002708,1.5143984184988932,-0.00330381468405095,0.39970066918533625,-0.0027643274435850624,4.16
28.58,0.3845,-0.002799,1.4727799160625823,-0.0034246963996794363,0.35808326878253716,-0.0028852218971651944,4.159
28.59,0.3573,-0.002919,1.4354532117600884,-0.0035072919904904575,0.3207533077532104,-0.0029678340497331663,4.162
